3,15241475231009265334989557007781445342418611888897964297152721612714041124531689964248325820725398357994660099813987000335430643747424745987687968292224628213695905716518282506727030335453564987947139145004521575838274789592523,22862212846513898002484335511672168013627917833346946445729082419071061686797534946372488731088097536991990149721282912074377172136110433075702019642334821312538768945440444696745244462179691942606529712284767151369270153807291,752
3,185441346238745352975901186823363343414325613363321527769704394972194061589028097224635799735955727391820006877716895789475040743814117163547380943217812614829558206634055720738346071783534091442237787661733698245219515335640036701291,278162019358118029463851780235045015121488420044982291654556592458291092383542145836953699603933591087730010316575344742793074983807927986529980638539807569255910117330215334756661990424867924988667116616153854044705593084103944149187,776
3,2809416278327114366252073465985111989864645695511926071592456079096842386593572599761779027216117286253236701171605890660547239163217038964564276761612784804255012368482988934751905338960709931544147580404361895761658772352204528306082624651,4214124417490671549378110198977667984796968543267889107388684118645263579890358899642668540824175929379855051757408835994929270656028815292815047180134578799642174839526853548175651534390989705863079904797662361267607563128851023993059467027,800
3,53474945037589262998142836716104557693767151029360220818669707763994422032631845277714822924789410113418191281467532593640463337237171499017245795047935170361459295492647491157322692812233658255749245575481403356687085228706968568484028570700883883,80212417556383894497214255074156836540650726544040331228004561645991633048947767916572234387184115170127286922201298890460712942296320449792506125344458000376848682887423466811574213605470902024034578977713141679695583689467741490699492195184223589,824
3,1005362452561836225519516197711377762047457286552944715478685203135504417825145055204561579292179579371120275101602927707678275838749117170769994988806225757782701578977806492200574097843069320500568120214395600108669112947361228744449331032374118680145307,1508043678842754338279274296567066643071185929829417073218027804703256626737717582806842368938269369056680412652404391561517413836065380018566774132690339570420527210926118162504313090348951585372907060294603668792142944472996674868864699696257639263567859,848
3,15567958517694589882932370070269461441023826783846962608773605682875615907969092264471411155703376181634203477389443953051506213349954840966995396927388014736642890730852699857938562868425567290118375081999991930138276773203414252447240834151005549128824596942507,23351937776541884824398555105404192161535740175770443913160408524313423861953638396707116733555064272451305216084165929577259320025239477716542425088966614218325796639589814579720798184566163768435602146203438698219951801109045178428597991084263249306886670260657,872
3,219706184328014836867946485164732007450782259262338770162494928230574341933285500827134916280182557117275551017380742130993827239564089869289835877953319903760060254275256723895439954836228559778701947984300410708978045547774390412758813314147585164801092276874347606667,329559276492022255301919727747098011176173388893508155243742392345861512899928251240702374420273835675913326526071113196490740859346135952212743823211148176575100415831497725570709778582082442149480490462183919749820408337800026255182019592092202382489708511015525077751,896
3,3786319871830514051610560693335132939029183513994536885290568822016963526976146659584211093445943245724718004159443846980290246349112390431038590017708845575294293618627044862980087383892511451465023139190368546207343010100655028367812104054180459988144947044737780187840933163,5679479807745771077415841040002699408543775270991805327935853233025445290464219989376316640168914868587077006239165770470435369523668585651324969844891858229682111862207522438832575565631120363744714153759053992903223076954825308352480466283841657486809213082031481509534510621,920
3,93319289577200145474916649422445826527454115506155770376645849591196539202635649934597966747531528683548585997945014039966614227714330335362303431049521496771523676495440862585846722246127192960850841358738538579594872214243401727929800430868094820749759602731812952309942353937596827,139978934365800218212374974133668739791181173259233655564968774386794808803953474901896950121297293025322878996917521059949921341571495503043478813083988429300459928363352106372158303184136126649018248743120511720736085324183349104938928279468137152024731978463838962219584769965449319,944
3,1493508151776037643783389273464085767675750782428319617481994916048101369154340808870990135375299272263083919279370998757359312151151893567126805672221626435270064337093136922599442181060059011752531562427936957858121266609093683946080007787517599478024501981331041240829403968155805558200195,2240262227664056465675083910196128651513626173642479426222992374072152053731511213306485203062948908394625878919056498136038968226727840350690208603000266103483348523474226576373823908596646282968397718026195015371430930326312771175791867843026183653619620480700438235142844572257476183392641,968
3,21543390648941411717898358440968636856578062210169886649599474812688770080366900000749059846367579589362433922144616438378281905993233281321725515976830310216661513978694848659193259888274081623215734894658579728426284267010884532672675776114781969819765022067203931706726391898402963491322104473067,32315085973412117576847537661452955284867093315254829974399212219033155120550350001123589769551369384043650883216924657567422858989849921982588273965605003332583893000579173770480612054538180658290495819154899301094310133579843130652665803782757310115627100430368231029143257389479947691378568725709,992
3,399255483715045644891354061900058750537053380602589684722183797839327134778734202020722335021902731719493641202305152376087502963988915231280641701452600116917605358664417465203641825541727961284059628986224355579776617742609751837555958055437023816740742712811862514878068316486578192845081645210958297387,598883225572568467337031092850088125805580070903884527083275696758990702168101303031083502532854097579240461803457728564131254445983372846920962552178901727042586933601194523629532675138062844872314281645308490593765488897449558883670423466173188274749510604180998459091552915499895315770814022996592987549,1016
3,7228931634356045478320241168371426068573979943534756351123603528076878294697032280925505305459081456093738779929221712445327870196918393555781330272459383134332547390806651754547130773701730782649507173985771125573310583627094356468994636506028267040703723088501491900179168761014378965435730564042069210428173307,10843397451534068217480361752557139102860969915302134526685405292115317442045548421388257958188622184140608169893832568667991805295377590333671995408689074708087256869297734727867577742439284706692108228938685858885819505220373053439009229765309241001732570265550993451254573706796068144401790594082112647520925379,1040
3,94154601421485343486712568017110253253705366234377307013578947676594396384283546015849358908719942898650109235949838781279948082783131843930102833329030728893794094460632401787002150304917302446144730464806103374380263175388333843425644446121191722037577583708994067892434345642389411179265683592154274227130800763425707,141231902132228015230068852025665379880558049351565960520368421514891594576425319023774038363079914347975163853924758171919922124174697765895154249993546093340714926238696524292535786477757543805557907813695140218145857870360725242762727324259291481215015325414461939346231737600540052237211444875729669424536822652277689,1064
3,1344164336286178593579966748537937670013846849338229883045374277620983296147589336175275515134382102433178675222633698789240598370397646830290190223037353974840622795418460349457015893829191600719787951201649434266725646415905415929562146402867152892794996526588355936719317524208908220381996872888337498590300933839764604472379,2016246504429267890369950122806906505020770274007344824568061416431474944221384004262913272701573153649768012833950548183860897555596470245435285334556030962260934282994220777186633902708295142723676384438483059143433330899530297578182092925825424098513564400970790244413345743517311118743785106802165936790414651477286752014583,1088
3,34176489692891055032307010452200823758429757695638345603262792084424245123877403433159436216705958855877778916452866958143832532050764650040636799030968693853246337172640161871026885713231138192891246582046476853128454411988107017661250012399981561040361394500334676713634209664680073861124052025891550554130233937319897374687924317763,51264734539336582548460515678301235637644636543457518404894188126636367685816105149739154325058938283816668374679300437215748798076146975060955198546453040779869505759413189666259487539887373285871254571502557448233356025385797951293321531466046967463221356818650449104124320735135733406286248990000888472039868539944585243236831987121,1112
3,415103768995350625927187945499257483719455665741732026769230861569277185928458573929384263182442900717337839246820901272090842026204521405372924187364116259883322769342385416128853606639107584603705050029545282517491420275554994526464781454457997612466202828957111179543284443751100979428438548466705845538011668112163665759236210337679185467,622655653493025938890781918248886225579183498612598040153846292353915778892687860894076394773664351076006758870231351908136263039306782108059386281046174389824984154013579702616093294340541609811802998585959725915893191935496044630072117780114008689540157311559281699674043192021829176325879210592495044803772527521077755451955200208276995531,1136
3,8978470161836429678108941006115298421069484694283889454754470384383184377708806509624328379953125836338559720749284783890869909566253267554783792905470364493786778615058363515409997129828418103476657408495475715687929303967480388001116528202213880438494541027498849648946678696260979885713067411554136153935736335007312545421701586990876250366785035,13467705242754644517163411509172947631604227041425834182131705576574776566563209764436492569929688754507839581123927175836304864349379901332175689358205546740680167922587545280472946512199847821657741781925307136890899147070907644069352113068941266713171202145290193998335456456054050960901291048808439926642382791415577444435925970173894714650191631,1160
3,135046551196903749115063627396601443824991761262524435742182335722701827209090069461614372573019515371657125922330225014717794597752804429308508301443894925772521310340255552299887353195731180275995039028402702917215580087972222803613709008643269820676681283495122481566110569427359709666771814428709058666792436367677337460949539685243721182857058475817707,202569826795355623672595441094902165737487641893786653613273503584052740813635104192421558859529273057485688883495337522076691896629206643962762452165842388658781965510383328449859527338570957863691900906900560065403971787827836971692717303975021189121497318667411132345405096105631600587521590855626129991272983799282588319213578172906857439792443403649173,1184
3,2606620958391461418079401311200668710211875297364918785185945168115761137298909803671048853952698898177436462987305517128207266677432168271856315422925811485819801683907252931273059313579217997116414477372635763840722583770119800202549120126641432251100283359441343510587969926072858987299349651638032528909696269899136226149291619140974214763809012454202303460971,3909931437587192127119101966801003065317812946047378177778917752173641705948364705506573280929048347266154694480958275692310900016148252407784473134388717228729702525860879396909589095605685134014062549551638139826419333769540838833251555578681505582563408001451410753766119094311915615919729844667119134310993156790750000042008267558642512727140814035044062344339,1208
3,36315100962426991223182355643158446784033690429669075991966725216207831572655024829959594821994672300958794260490782415971294736297551734243295678314794647654985242665635563316950114163418369846516155654219828294343680554059793758417197327239984333216167331133508641627005330067973746616961390295196268050740134205612772085502064669814945045320807269978280936033086356667,54472651443640486834773533464737670176050535644503613987950087824311747358982537244939392232992008451438191390736173623956942104446327601364943517472191971482477863998453344975425171245594706947950194789441962676804698064050985243719631762387111250624628755309161262792007192227308056790630211938881804386435939413123453876664592719527030508143715385356422424117242525751,1232
3,811792643026846442967919615714535910706906283399579149944037969595667417426576166990081202957314171592925396567678605763483139588261196479843950249812323039135321476796319932942116644860280907171750165455674262043171137632964001072525802453059395855240182977768396379394154041419151449327921334594827806064346605708668920848170423568850511062209758314290378033530141952494971467,1217688964540269664451879423571803866060359425099368724916056954393501126139864250485121804435971257389388094851517908645224709382391794719765925374718484558702982215194479899413174967290423567815426418596090208931912112713478296927305275737657780501265373515471917448432142086130277504560892008967074465843018927139275039258663943896716014336988745752970277466018240354489390059,1256
3,9549307989493199267860571642882847430500418028584816928055113980381691844174256537554989444859006203810879338287734404352081626834025204345312354219268334424867957113194413273846886989783368147280933956414487446825518164385793715995881762442066475944641780177886278744586079468642606801596067099165514188323246589775598812439023274145926367312689629414216866467334615104693714484497811,14323961984239798901790857464324271145750627042877225392082670970572537766261384806332484167288509305716319007431601606528122440251037806517968531328902501637301935669791619910770330484675052228494942405113078695658558190074725130165802959393851241718839382906791145658423696521233781874227968792043234849669959118746942758834309452184251624506111453567567403417520070366869942373456909,1280
3,166177380724460700265487453429842972490511140441282626943165958448212475198625903729787790333907745845698985521008396252865741925719608058425789421354135219967199671497991959172440969257703447331529950164069257081352930887453603641727563171939432632105425603987102738055116589380364471421253641468876809015934340329387185451256726738098395566703181179032235934918869190892029127137047062226539,249266071086691050398231180144764458735766710661923940414748937672318712797938855594681685500861618768548478281512594379298612888579412087638684132031202829950799507246987938758661453886555170997326536764310720624427434126831253987929450656098558386952116735449371082049232568888739167110415346956107114135211259770887623143431971359665370170285337053539900823070948124268249171497922001289133,1304
3,2621305420429015692154839218360894626115174101495547759685437827570895478275702028111491279123495790107055116215864531997714353902959197133811294305404221806811294582305884326891662292039309233734624466214437069452642146160879411481034867614692295737921316700982007432205331138897306086339750604908008582513826056721427623973863353823394470712221248082645182847549683391466389185999096256849964133299,3931958130643523538232258827541341939172761152243321639528156741356343217413553042167236918685243685160582674323796797996571530854438795700716941458106332710216941873458826490337493438058963850601936824792413710771430587862328372603517221315973741868552595978948856465954362874657217143877453720384125333291398846076011007796155234289131441280775455210963215414129079864778823899837844075727409101573,1328
3,51968223978369674019481975712189017206973120625703127639066299531065723048858072673865423474278605337398284477088223422958908927180623637724111125519699979024078007298423324728722640706753827690344659064392674050849530514640837240855295252108093916472300633254650981020373707037775048149046379350034537895630135462953975836348602403692814003329720885662159678913197012455752864149301176644552301967726299875,77952335967554511029222963568283525810459680938554691458599449296598584573287109010798135211417908006097426715632335134438363390770935456586166688279549968536117010947634987093083961060130741535516988597148647153511174711778101750303462373489592896201967859216172507007599629259147510478193510030330153970854525552853626769573287951694671946935851521996449266082222181378488288504236088288642034059208627841,1352
3,852860173774073657737269064000521124043021899659892039739178484393247698446139255145471288296905916090732571597084418253035507956097476383148655563715893451978427809990037988415245260027792694038098365476607514170664863625411425250258262731209551102119947876280004177351789612683693615262942498027893433725595086293953341316018739860681817118631016850588798855783895861235609129676216911257028849908760628370745067,1279290260661110486605903596000781686064532849489838059608767726589871547669208882718206932445358874136098857395626627379553261934146214574722983345573840177967641714985056982622867890041689041057147548214913536671312597589943740722659836158399852392419110619997903301260630928584010198210707829660228899288433977885257508703556807369101254042271278094525743296918063210399127102078613472273341169933969476335996783,1376
3,12326704817416777823615126965484073940123512617991171665867333590160696931591363184287281540098526654686400471243702254602418759233883734391066491884840799386094441764837014008732143449725875715303227787083164713647748674319105546293836372903829054370599686201883240221226904446229564520520910208517726330607975908810574122654542722628951783769910240428528398623276807197743589409346954951621345660170418839102069834421931,18490057226125166735422690448226110910185268926986757498801000385241045397387044776430922310147789982029600706865553381903628138850825601586599737827261199079141662647255521013098215174588813572954841680624747079075255344126496360941473456802895687298516426903243152878874882069503619677245542444456327425391074947910806884981261690825343309235739029055664504523925554949910194259524774231754881764111288130293999960484719,1400
3,223161119838879974014450077296400811035810408317329098378736444009245568672820120481561970211574385233371762972262933576768992177100422324853859776421030158626574364875432068586041161119328171173770902690744772664487969273008464663708852449460833117736756219251127002283800226104843800389704923625771418403098489077148505073074593605873444538083073570811446613250907224199761850142454107072187396026851186814385200599023557618235,334741679758319961021675115944601216553715612475993647568104666013868353009230180722342955317361577850057644458394400365153488265650633487280789664631545237939861547313148102879061741678992256760656354036117158996768590893954719421564813928939685361958813102212900796871071275989258178599708485726856693629190739163904914176320494655532548793150574666167972717828793949767462890515893045002534280144065676879134812944425072419691,1424
3,3243427267547296414016800843202093792522160189817632044675583290362833175975062161716449888786927847736490840717904386049983697559386930294021333776912136823585900662958353430987805989671611625170837626484202119255020717516943996556725177175457901683220892306854639377635839623370171558505874416929390697693231295348798757516584309653199064814768435943642498571699993786770592986372024173672247398565424654542500393053376923754077688187,4865140901320944621025201264803140688783240284726448067013374935544249763962593242574674833180391771604736261076856579074975546339080395441032000665368205235378850994437530146481708984507417437756256439726303178882531215917876238306970118797705506289146301205660277779928669528438429311663607378066258192603422814763298260015220338063971745464009021647973751489448207428703932734445702892453949370092665154615993285189270090141655238383,1448
3,59694594597688450913814908317441506869220150904665288355762192266673708555845179559344480410575655552181924527269975606955458803420211821863894823129346436644504184746528572168389156617307626797202030542606214256478769144298582310748986292507136330167600652707485971071452406641042764824767041795195642035031090542643371205110719345831694163978815871174539340266439151631880925375237952791628199355089322598525001757990813260565496754988450259,89541891896532676370722362476162260303830226356997932533643288400010562833767769339016720615863483328272886790904963410433188205130317732795842234694019654966756277119792858252583734925961440195803045813909321384718153717046855617557870970296852869172706736562673164101889542144285782007222554576511261410167971598761604323178468542210284782134799164232329469933781274039892899028897432687291902519622468142648023200159380902870196664044736893,1472
3,980361680657368366007907806932698463480835262798493687937136606989569323538009198885014332889142235750311230337990853720572005168743857045225323709748985793229806382937440306347004345250080723741396239588122153095367802874232223644913269712469039398052500446738774532239149678243079523585523603068260657634071669208344219460027454116270276402765993947834288061692308400404929474311296359550846598652584831812330078561273174338503752118242178356282027,1470542520986052549011861710399047695221252894197740531905704910484353985307013798327521499333713353625466845506986280580858007753115785567837985564623478689844709574406160459520506517875121085612094359382183229643051704311350761237274642709178638748523337495118735309718534216816349066527189379719979136935836971750102406674228138202283630093053731495522664027302050671941715843196989723579020441183330809965310953635596907033994481966476396410623529,1496
3,16427806984985442167294204659674258674473786267841455101546690675431603041007859309697834277552940641039803142904340536723096175963391311776872907125235748838810812302644158859130850534592209527074869304739034065808002871778556610819742811015440427608412113409766137067932955302316732776782593551232094677370702729285700940355345635484177599450283082469467645007884594125439505956411792588481681906931374318000374179453368511870093141447593952966335989428899,24641710477478163250941306989511388011710679401762182652320036013147404561511788964546751416329410961559704714356510805084644263945086967665309360687853623258216218453966238288696275801888314290612303957108551098712004307667834926176581531022061582627510352531512612899596861181365629221292454986950266594047251413880092071345481930561451239003672868773216430519155419037531241855719691801148493898420888910736503460797066243603391616323230535732427980579313,1520
3,351924179468156172362106309294363095800821120543763112032113564930726554317371671879305790184000323329119995645064396735702193830545648768800186222302725271392147060971682437108460057385408420657840771844186886323986082351288142837061054057178978625405062079309305176795953195269914717417851128220601972552801815733207622056124232043979094052233116677349711272096368282042345097172650829464770306729532512632958230933442280845659392630591764133284700126445944511275,527886269202234258543159463941544643701231680815644668048170347396089831476057507818958685276000484993679993467596595103553290745818473153200279333454087907088220591457523655662690086078112630986761157766280329485979123526932214255637533914780543925384006618695747465663834043712377402252058933216927297506464414976313238832203000325286579829463663423912926581392950120443410010214798477131081250704605390279539396003968812388902322998806640884825385948281521698741,1544
3,5781998066135721299394858931386687521598097344164495069267440453967354764198459061708580456998538330478583270033175304204071712133012699966729979258501893829066153756892310872773423471946467898419454759745483440358971939404555965188665753307576022022663936294197129312839462927405207013597942787547854327830520685476405689868883384754409884124276450039053383347776085192419254169990510276315730337568824564158622696426168772161624294635941432129932496050820058605684637579,8672997099203581949092288397080031282397146016246742603901160680951032146297688592562870685497807495717874905049762956306107568199519049950094968887752840743599230635338466309160135207919701847629182139618225160538457909106833947782998816228968682233174948460993954212445315349422817860991829707591796804848392543619051169405500016019802456873661947469269692456516090453609977169583080905262404135107116728644299083416939547577069787765268820523657997804632692058569007463,1568
3,72632750430554705523567729958948300238942804470924770753065759237853676272839877242668721699258113209925517045592717989249546563502265494284680498747624949491184137087379254949078242816804728473041818779076463307703942374922654577322048252379301777270279040999137971740684700581336012202892480307940190191152539625476254424760554667524475876513968857303132343543170737958336183749890600378138779917333003620294887048891245443934288678804286271670619497295547117317345182147632627,108949125645832058285351594938422450358414206706387156129598638856780514409259815864003082548887169814888275568389076983874319845253398241427020748121437424236776205631068882423617364225207092709562728168614694961555913562383981865983072379229999132327785592821398354793340750076836956928528599405798752598489965431135437368302200017260784373108588490199848731380653885509177506424776172424426619012861406635921691182873024671896727722590587249886365478179733860864844415399593733,1592
3,1755265638823972471092334840345423347988632594909887146521762520712364176545145495458665123249404417347907339381317396319174570104558954176890229623103241246197604145881029091200201787971149706806170291667895549741231524820220025507115076405604982805695404621584520095579133968320927372839975549680404315504783240731497686448260107445711056361243348270026992280377379274075558845537770067289565491304386193743413111433265691989589050604507909024069872571103036640039575852901918110605419,2632898458235958706638502260518135021982948892364830719782643781068546264817718243187997684874106626021861009071976094478761855156838431265335344434654861869296406218821543636800302681956724560209255437501843324611847287230330038260672614608410721915911129446418308180525980680093260931804732226453670406951915227530089891260079741029144719980842351003484632696495509408620843207838018991288356830135267791113170723577937535483325250801110143180664971974283752297354921936520265142424933,1616
3,31437442550173553978827047374254664015013255811760618311176436980950395804622241369513065284405178454397896334203671898813229164857312900430970612914170893772010787154735492877611773018948209527940973557994943358113824774015045256608616233451151430951963256636563226359565353983719023922788034553182805715376790371546769712247946147395511384409242088792883967012269191061991522372098371782572439365977813474485124439414854593484292505146202467501722286773487689111363318077194872492181745545371,47156163825260330968240571061381996022519883717640927466764655471425593706933362054269597926607767681596844501305507848219843747285969350646455919371256340658016180732103239316417659528422314291911460336992415037170737161022567884912924350176727160162015099641864116799206702680722934026299610825970833501762327576333151175940575684718709761667479049260366607769772221836615118600510069405005089698711890673053970194879876828898193606921697561757211183176168866698819791934779861164677737335739,1640
3,423613733503010136194516528293640414530477393309178991799172551199157650496524233606606890009536896344717487438141522161818219405962273364802429538335540523251635693161343065310429530945230705311856933625827913934828486894769570235171446980168199134250067976090302428014024432575557260139781211220018139675799947020922136683614804655029042218816685304052855273172704940470835859593436349597534093255541443325798562908892194537225832841515646860618880850397421461116613074460449214500550538088047894595,635420600254515204291774792440460621795716089963768487698758826798736475744786350409910335014305344517076231157212283242727329108943410047203644307503310784877453539742014597965644296417846057967785400438741870902242730342154355352757170470252298701425678033711605114419404880305090958932536379003689813992533591375060932755455806091747807683887323548430243490073218165856211360921486815490934687167768830391090453984554975612087800188410488801260672035152770436951456385326768120971771486229603666001,1664
3,7594959328653167725225461306537617195676728902755781452018874749036371390331606856335768396011216404968576737078995589570586522924432020514412851739600114454134502758434330737975009657566658830446755106619026359949702797686083419951029246059781840891222114470838409107160202809191476454392860826758183403107837918738475315468910332036634650296314420678321563368800495880776392299369343999399881611624105127825431278392237857972764486483931818009211257739837282026345003243165163860311232548070365138340866027,11392438992979751587838191959806425793515093354133672178028312123554557085497410284503652594016824607452865105618493384355879784386648030771619277609400171681201754137651496106962514486349988245670132659928539539924554196529125129926543869089672761336833386113200027605916649313173374013466303478944606601392481321907971984069523018720540599639734396836293841464300380153299526001143253825721731958853898474953099447286828163799282141998349009829931269669821769734368175796163004979239445955203012750176260693,1688
3,131102596067530549082904593202806612629481018164391488402906568687653817958830010704138352185119232575706302204850665650797729590513954953325868427366323004658239977742225530861941381909348201196046556974254822209036447306512697757695476481601288792702076037976194725959645982977938880777990211572128002028548890936038424028048165256454562597566473359486547742519164523901911163855054280762409936065413856375146650262993660487867709439651147787662579965251282511735798530305145391937730609670906790032207861079773867,196653894101295823624356889804209918944221527246587232604359853031480726938245016056207528277678848863559453307275998476196594385770932429988802641049484506987359966613338296292912072864022301794069835461382233313554670959769046636543214722401933189053114057851609144799856866818029049767230529085343690725936282058546012286177586492595606745356398111024953224447767261436179598947476422275363666683534687573487950786142975438572557338130722439804618103487184615089990895431110228905596371918713182621864625056725609,1712
3,1791186445135917918662877024841385853125923392972709460509658301622756034191440544393807893492109464726811733798058205944747133767115970839107658812375442671221809680979162374461760250720316810809141647890047923627233618057563124732045158883622069699594615028855305858158903313352938755817539059451193626630628546389104148108432610952603143048394975446362343978056413620290244223410109653192405429298995318567250060784730648815854217255406982389929463420318115796288970724942812165851044217389168411645086808236632721160075,2686779667703876877994315537262078779688885089459064190764487452434134051287160816590711840238164197090217600697087308917120700650673956258661488218563164006832714521468743561692640376080475216213712471835071885440850427086344687098067738325433104549391922543286242610880712362209108684534172240706657024775975153040290599185296765156570776709336028031818297771792977071556761686165277729087973557787979428854048658556369228174296213631843364617112697309848634375657777490230215063711855473448186759362621626970511125535531,1736
3,39742287910603411506507413168348284501045244894817758583890031998772978763851104206807338024287876045915497255539417733964019447177354424894460038070368380864565137718181043849123127505566839066222396525853234245577313671957285200217004296846742037458323216024810379931356393766860895408004802414187350258147718835821297767886932419694195998722864506399187428619092723522017810136848460112910385059420264816547655106916684309517807412612821546845736411429363660533762540584592045461456789830375378137925679000935831505267343848107,59613431865905117259761119752522426751567867342226637875835047998159468145776656310211007036431814068873245883309126600946029170766031637341690057105552571296847706577271565773684691258350258599333594788779851368365970507935927800325506445270113056187484824037215585339279639290968903457927141696273639653818463425073051418920620885518671079424032766923027561228085800289454313263441860522987801881735595285329679285370445041233683047067097470467937420568776248869780330374730697228905677399572435187482487269950758021141789129713,1760
3,608320282808115999368760882742594395095788718647438244251957968091684913755762716138454373687547001897982687918903098298150510845698794420126814309085363911877423716279838122765436643949401676927705407985609090230581238840637869080528028635708176680284238355518772520656476468442176180963858558553971423274143846993801964172514279092303199566843754145213793497839148228015708846759239075357537647649566807723796115336174863355652348998663185589257849093386308075487750097782603112194309892245104863555593343650543814853305481389097552363,912480424212173999053141324113891592643683077971157366377936952137527370633644074207681560531320502846974031878354647447225766268548191630190221463628045867816135574419757184148154965924102515391558111978413635345871858260956803620792042953562265020426357533278158781045309053661548386518719794397944957445215932718656643112569355330721859553866190827936576608348564603272280721224040000776319506277370318485282394127766479891363973136864258449935153557271381248539386540379004890259411627098704915878250285034068095687633366115688704621,1784
3,9185389821744559672809476937887930981702093885214873338884880449455851909663064422409876236591956243814965889360721900468295386513948859123194817314485720715192707290791523986357223216921271759845087834111202997151069585381398296786355342906002929731597081509502094280884303351928597991277975069010329058337862066779243971625954520338585428055308679938345486737589798903900897250471357911783833760116347133598621134680311795458789275499747679437765741160734750031656371153541037297829609970375593989155372644387475817426676580490131298556163611,13778084732616839509214215406831896472553140827822310008327320674183777864494596633614814354887934365722448834041082850702443079770923288684792225971728581072789060936187285979535834825381907639767631751166804495726604378072097445179533014359004394597395622264253141421326691869626652213240127298841009269667270477362444857082038905390560594727433556685037959141550415335342915810138829854959276530587489444291655818760856105702819836721579481995469908385593081857196887097818737637136588635241747971372192013164367361065020118548525200983973927,1808
3,141644831871260534134361974250862058686537405951668208533334008606307463438943640038269247456585146512630742801835754202160934519135978820299283078174018782784450558367780022361808694838476503694681994312169309694080125873152148755721900683358109581621708418745964206750038120123955754120305610813903462501317435648853823012907792176640112896909066702007809019015840842982923944749603712666983708235694253438969849609079652206272078274508237972699476558054902279970576092764613538597820921312457371198903640671093680922212145981470136727810721468774915,212467247806890801201542961376293088029806108927502312800001012909461195158415460057403871184877719768946114202753631303241401778703968230448924617261028174176675837551670033542713042257714755542022991468253964541120188809728223133582851025037164372432562628118946310125057181111101924797681622713495361220435640222586483604308831409370939531912454566975600019878151845866236168605300763785808842122769252727262711883949784183296234416257903889582203193851872277725783245219288674297692823408315772905673169190738818624011451348349956538745875064579881,1832
3,2958985414610226709023465473461455551201649947148161366993420797923556000060960440736913484546763143789658518529071848114363200043318808605294657122948047707942294226891560920079829363089666908116023667824574031321231571475003691602232291980085058094908812954985320157086048908543195468709808267904670667125636529857137112554919514373406131404501173048350915033121298167603192069647189999264325574762067663239966079210147286935016983896184870075908554916042632520839848442367486782383341525912103489993190100645537101093369880334133005867363850806027482449307,4438478121915340063535198210192183326802474920722242050490131196885334000091440661105370226820144715684487777793607772171544800064978212907941985684422071561913441340337341380119744044634500362174035501736861046981847357212505537403348437970127587142363219432477980235629073362819006818952204554200447096615831239240824924387058217038509182984541731243693739902408354335690805656495915858305262235784034533808578662124181537376435248762584308213391992897097709094348712004516109195354500670840572132692071884812116917181593633096132525651101017158073201323079,1856
